学科代码,学科名称,学科门类,学校代码,学校名称,评估等级,省份,城市
503,新闻传播学,人文社科类,10730,兰州大学,B-,甘肃省,兰州市
503,新闻传播学,人文社科类,91001,国防大学,B-,台湾省,台湾省
503,新闻传播学,人文社科类,10015,北京印刷学院,C+,北京市,北京市
503,新闻传播学,人文社科类,10027,北京师范大学,C+,北京市,北京市
503,新闻传播学,人文社科类,10030,北京外国语大学,C+,北京市,北京市
503,新闻传播学,人文社科类,10065,天津师范大学,C+,天津市,天津市
503,新闻传播学,人文社科类,10140,辽宁大学,C+,辽宁省,沈阳市
503,新闻传播学,人文社科类,10611,重庆大学,C+,重庆市,重庆市
503,新闻传播学,人文社科类,10652,西南政法大学,C+,重庆市,重庆市
503,新闻传播学,人文社科类,10697,西北大学,C+,陕西省,西安市
503,新闻传播学,人文社科类,10052,中央民族大学,C,北京市,北京市
503,新闻传播学,人文社科类,10053,中国政法大学,C,北京市,北京市
503,新闻传播学,人文社科类,10183,吉林大学,C,吉林省,长春市
503,新闻传播学,人文社科类,10247,同济大学,C,上海市,上海市
503,新闻传播学,人文社科类,10252,上海理工大学,C,上海市,上海市
503,新闻传播学,人文社科类,10560,汕头大学,C,广东省,汕头市
503,新闻传播学,人文社科类,10593,广西大学,C,广西壮族自治区,南宁市
503,新闻传播学,人文社科类,10698,西安交通大学,C,陕西省,西安市
503,新闻传播学,人文社科类,10011,北京工商大学,C-,北京市,北京市
503,新闻传播学,人文社科类,10055,南开大学,C-,天津市,天津市
503,新闻传播学,人文社科类,10270,上海师范大学,C-,上海市,上海市
503,新闻传播学,人文社科类,10370,安徽师范大学,C-,安徽省,芜湖市
503,新闻传播学,人文社科类,10511,华中师范大学,C-,湖北省,武汉市
503,新闻传播学,人文社科类,10635,西南大学,C-,重庆市,重庆市
503,新闻传播学,人文社科类,10673,云南大学,C-,云南省,昆明市
503,新闻传播学,人文社科类,10755,新疆大学,C-,新疆维吾尔自治区,乌鲁木齐市
601,考古学,人文社科类,10001,北京大学,A+,北京市,北京市
601,考古学,人文社科类,10697,西北大学,A+,陕西省,西安市
601,考古学,人文社科类,10183,吉林大学,A-,吉林省,长春市
601,考古学,人文社科类,10284,南京大学,B+,江苏省,南京市
601,考古学,人文社科类,10422,山东大学,B+,山东省,济南市
601,考古学,人文社科类,10459,郑州大学,B+,河南省,郑州市
601,考古学,人文社科类,10610,四川大学,B+,四川省,成都市
601,考古学,人文社科类,10335,浙江大学,B,浙江省,杭州市
601,考古学,人文社科类,10486,武汉大学,B,湖北省,武汉市
601,考古学,人文社科类,10558,中山大学,B,广东省,广州市
601,考古学,人文社科类,10002,中国人民大学,B-,北京市,北京市
601,考古学,人文社科类,10028,首都师范大学,B-,北京市,北京市
601,考古学,人文社科类,10055,南开大学,B-,天津市,天津市
601,考古学,人文社科类,10246,复旦大学,B-,上海市,上海市
601,考古学,人文社科类,10094,河北师范大学,C+,河北省,石家庄市
601,考古学,人文社科类,10384,厦门大学,C+,福建省,厦门市
601,考古学,人文社科类,10475,河南大学,C+,河南省,开封市
601,考古学,人文社科类,10637,重庆师范大学,C+,重庆市,重庆市
601,考古学,人文社科类,10052,中央民族大学,C,北京市,北京市
601,考古学,人文社科类,10319,南京师范大学,C,江苏省,南京市
601,考古学,人文社科类,10718,陕西师范大学,C,陕西省,西安市
601,考古学,人文社科类,10027,北京师范大学,C-,北京市,北京市
601,考古学,人文社科类,10108,山西大学,C-,山西省,太原市
601,考古学,人文社科类,10357,安徽大学,C-,安徽省,合肥市
601,考古学,人文社科类,11417,北京联合大学,C-,北京市,北京市
602,中国史,人文社科类,10027,北京师范大学,A+,北京市,北京市
602,中国史,人文社科类,10246,复旦大学,A+,上海市,上海市
602,中国史,人文社科类,10001,北京大学,A,北京市,北京市
602,中国史,人文社科类,10284,南京大学,A,江苏省,南京市
602,中国史,人文社科类,10002,中国人民大学,A-,北京市,北京市
602,中国史,人文社科类,10055,南开大学,A-,天津市,天津市
602,中国史,人文社科类,10511,华中师范大学,A-,湖北省,武汉市
602,中国史,人文社科类,10558,中山大学,A-,广东省,广州市
602,中国史,人文社科类,10003,清华大学,B+,北京市,北京市
602,中国史,人文社科类,10028,首都师范大学,B+,北京市,北京市
602,中国史,人文社科类,10269,华东师范大学,B+,上海市,上海市
602,中国史,人文社科类,10384,厦门大学,B+,福建省,厦门市
602,中国史,人文社科类,10422,山东大学,B+,山东省,济南市
602,中国史,人文社科类,10486,武汉大学,B+,湖北省,武汉市
602,中国史,人文社科类,10610,四川大学,B+,四川省,成都市
602,中国史,人文社科类,10718,陕西师范大学,B+,陕西省,西安市
602,中国史,人文社科类,10183,吉林大学,B,吉林省,长春市
602,中国史,人文社科类,10200,东北师范大学,B,吉林省,长春市
602,中国史,人文社科类,10270,上海师范大学,B,上海市,上海市
602,中国史,人文社科类,10559,暨南大学,B,广东省,广州市
602,中国史,人文社科类,10635,西南大学,B,重庆市,重庆市
602,中国史,人文社科类,10673,云南大学,B,云南省,昆明市
602,中国史,人文社科类,10697,西北大学,B,陕西省,西安市
602,中国史,人文社科类,10730,兰州大学,B,甘肃省,兰州市
602,中国史,人文社科类,10052,中央民族大学,B-,北京市,北京市
602,中国史,人文社科类,10075,河北大学,B-,河北省,保定市
602,中国史,人文社科类,10319,南京师范大学,B-,江苏省,南京市
602,中国史,人文社科类,10335,浙江大学,B-,浙江省,杭州市
602,中国史,人文社科类,10459,郑州大学,B-,河南省,郑州市
602,中国史,人文社科类,10475,河南大学,B-,河南省,开封市
602,中国史,人文社科类,10532,湖南大学,B-,湖南省,长沙市
602,中国史,人文社科类,10542,湖南师范大学,B-,湖南省,长沙市
602,中国史,人文社科类,10065,天津师范大学,C+,天津市,天津市
602,中国史,人文社科类,10094,河北师范大学,C+,河北省,石家庄市
602,中国史,人文社科类,10108,山西大学,C+,山西省,太原市
602,中国史,人文社科类,10126,内蒙古大学,C+,内蒙古自治区,呼和浩特市
602,中国史,人文社科类,10280,上海大学,C+,上海市,上海市
602,中国史,人文社科类,10285,苏州大学,C+,江苏省,苏州市
602,中国史,人文社科类,10394,福建师范大学,C+,福建省,福州市
602,中国史,人文社科类,10446,曲阜师范大学,C+,山东省,济宁市
602,中国史,人文社科类,10736,西北师范大学,C+,甘肃省,兰州市
602,中国史,人文社科类,10165,辽宁师范大学,C,辽宁省,大连市
602,中国史,人文社科类,10248,上海交通大学,C,上海市,上海市
602,中国史,人文社科类,10357,安徽大学,C,安徽省,合肥市
602,中国史,人文社科类,10370,安徽师范大学,C,安徽省,芜湖市
602,中国史,人文社科类,10414,江西师范大学,C,江西省,南昌市
602,中国史,人文社科类,10512,湖北大学,C,湖北省,武汉市
602,中国史,人文社科类,10574,华南师范大学,C,广东省,广州市
602,中国史,人文社科类,11117,扬州大学,C,江苏省,扬州市
602,中国史,人文社科类,10140,辽宁大学,C-,辽宁省,沈阳市
602,中国史,人文社科类,10203,吉林师范大学,C-,吉林省,四平市
602,中国史,人文社科类,10345,浙江师范大学,C-,浙江省,金华市
602,中国史,人文社科类,10346,杭州师范大学,C-,浙江省,杭州市
602,中国史,人文社科类,10403,南昌大学,C-,江西省,南昌市
602,中国史,人文社科类,10445,山东师范大学,C-,山东省,济南市
602,中国史,人文社科类,10636,四川师范大学,C-,四川省,成都市
602,中国史,人文社科类,10681,云南师范大学,C-,云南省,昆明市
603,世界史,人文社科类,10001,北京大学,A+,北京市,北京市
603,世界史,人文社科类,10269,华东师范大学,A+,上海市,上海市
603,世界史,人文社科类,10028,首都师范大学,A-,北京市,北京市
603,世界史,人文社科类,10055,南开大学,A-,天津市,天津市
603,世界史,人文社科类,10200,东北师范大学,A-,吉林省,长春市
603,世界史,人文社科类,10027,北京师范大学,B+,北京市,北京市
603,世界史,人文社科类,10065,天津师范大学,B+,天津市,天津市
603,世界史,人文社科类,10246,复旦大学,B+,上海市,上海市
603,世界史,人文社科类,10284,南京大学,B+,江苏省,南京市
603,世界史,人文社科类,10486,武汉大学,B+,湖北省,武汉市
603,世界史,人文社科类,10697,西北大学,B+,陕西省,西安市
603,世界史,人文社科类,10002,中国人民大学,B,北京市,北京市
603,世界史,人文社科类,10183,吉林大学,B,吉林省,长春市
603,世界史,人文社科类,10270,上海师范大学,B,上海市,上海市
603,世界史,人文社科类,10335,浙江大学,B,浙江省,杭州市
603,世界史,人文社科类,10384,厦门大学,B,福建省,厦门市
603,世界史,人文社科类,10610,四川大学,B,四川省,成都市
603,世界史,人文社科类,10003,清华大学,B-,北京市,北京市
603,世界史,人文社科类,10280,上海大学,B-,上海市,上海市
603,世界史,人文社科类,10394,福建师范大学,B-,福建省,福州市
603,世界史,人文社科类,10511,华中师范大学,B-,湖北省,武汉市
603,世界史,人文社科类,10558,中山大学,B-,广东省,广州市
603,世界史,人文社科类,10718,陕西师范大学,B-,陕西省,西安市
603,世界史,人文社科类,10184,延边大学,C+,吉林省,延边朝鲜族自治州
603,世界史,人文社科类,10422,山东大学,C+,山东省,济南市
603,世界史,人文社科类,10459,郑州大学,C+,河南省,郑州市
603,世界史,人文社科类,10559,暨南大学,C+,广东省,广州市
603,世界史,人文社科类,10574,华南师范大学,C+,广东省,广州市
603,世界史,人文社科类,10673,云南大学,C+,云南省,昆明市
603,世界史,人文社科类,10231,哈尔滨师范大学,C,黑龙江省,哈尔滨市
603,世界史,人文社科类,10332,苏州科技大学,C,江苏省,苏州市
603,世界史,人文社科类,10345,浙江师范大学,C,浙江省,金华市
603,世界史,人文社科类,10445,山东师范大学,C,山东省,济南市
603,世界史,人文社科类,10475,河南大学,C,河南省,开封市
603,世界史,人文社科类,10094,河北师范大学,C-,河北省,石家庄市
603,世界史,人文社科类,10140,辽宁大学,C-,辽宁省,沈阳市
603,世界史,人文社科类,10447,聊城大学,C-,山东省,聊城市
603,世界史,人文社科类,10542,湖南师范大学,C-,湖南省,长沙市
603,世界史,人文社科类,10602,广西师范大学,C-,广西壮族自治区,桂林市
603,世界史,人文社科类,10635,西南大学,C-,重庆市,重庆市
101,哲学,人文社科类,10001,北京大学,A+,北京市,北京市
101,哲学,人文社科类,10246,复旦大学,A+,上海市,上海市
101,哲学,人文社科类,10002,中国人民大学,A,北京市,北京市
101,哲学,人文社科类,10284,南京大学,A,江苏省,南京市
101,哲学,人文社科类,10027,北京师范大学,A-,北京市,北京市
101,哲学,人文社科类,10183,吉林大学,A-,吉林省,长春市
101,哲学,人文社科类,10486,武汉大学,A-,湖北省,武汉市
101,哲学,人文社科类,10558,中山大学,A-,广东省,广州市
101,哲学,人文社科类,10003,清华大学,B+,北京市,北京市
101,哲学,人文社科类,10055,南开大学,B+,天津市,天津市
101,哲学,人文社科类,10212,黑龙江大学,B+,黑龙江省,哈尔滨市
101,哲学,人文社科类,10269,华东师范大学,B+,上海市,上海市
101,哲学,人文社科类,10286,东南大学,B+,江苏省,南京市
101,哲学,人文社科类,10335,浙江大学,B+,浙江省,杭州市
101,哲学,人文社科类,10422,山东大学,B+,山东省,济南市
101,哲学,人文社科类,10487,华中科技大学,B+,湖北省,武汉市
101,哲学,人文社科类,10052,中央民族大学,B,北京市,北京市
101,哲学,人文社科类,10108,山西大学,B,山西省,太原市
101,哲学,人文社科类,10145,东北大学,B,辽宁省,沈阳市
101,哲学,人文社科类,10247,同济大学,B,上海市,上海市
101,哲学,人文社科类,10319,南京师范大学,B,江苏省,南京市
101,哲学,人文社科类,10384,厦门大学,B,福建省,厦门市
101,哲学,人文社科类,10542,湖南师范大学,B,湖南省,长沙市
101,哲学,人文社科类,10610,四川大学,B,四川省,成都市
101,哲学,人文社科类,10718,陕西师范大学,B,陕西省,西安市
101,哲学,人文社科类,10140,辽宁大学,B-,辽宁省,沈阳市
101,哲学,人文社科类,10141,大连理工大学,B-,辽宁省,大连市
